Year,quarter,citymarketid,TotalFaredPax,TotalPerLFMkts,TotalAvgHubFare,TotalPerPrem,SHPax,SHAvgHubFare,SHPerPrem,LHPax,LHAvgHubFare,LHPerPrem
2005,3,30279,135890,0.7764,135.65,-0.127,95890,110.27,-0.17180000000000006,40000,196.52,-0.0587
2002,4,31703,2520660,0.6753,192.41,0.0049,275510,99.77,0.005299999999999971,2245150,203.78,0.0049
2000,3,32156,9180,0.0,227.19,0.0415,5180,235.08,0.08440000000000003,4000,216.97,-0.0132
2004,1,34489,29100,0.0,167.38,-0.1492,16490,155.43,-0.18010000000000004,12610,183.02,-0.112
2002,1,34696,104370,0.0,167.35,-0.132,30230,164.28,-0.11750000000000005,74140,168.6,-0.1376
1996,3,30581,47620,0.0,177.8,-0.0833,26100,164.5,-0.00770000000000004,21520,193.94,-0.1499
2004,4,31953,23130,0.0,177.62,0.1339,14090,174.33,0.2659,9040,182.76,-0.0183
1997,4,33192,1070170,0.7586,141.89,-0.1729,683350,84.19,-0.35229999999999995,386820,243.84,-0.0049
1997,1,32951,41520,0.0,157.53,-0.1905,22060,142.04,-0.20599999999999996,19460,175.09,-0.1757
2003,4,33851,565810,0.706,165.66,-0.0674,233260,131.29,-0.18079999999999996,332550,189.77,-0.00019999999999999966
1998,2,35323,33660,0.0,218.21,0.041,29090,198.49,-0.02969999999999995,4570,343.73,0.4222
2007,2,31823,77570,0.0,225.83,0.0589,29720,254.61,0.2138,47850,207.95,-0.0348
2001,3,34986,130290,0.0,142.94,-0.1491,16990,142.15,-0.11740000000000006,113300,143.06,-0.1536
2000,2,32884,92100,0.0,190.08,-0.1042,40720,186.81,-0.060799999999999965,51380,192.67,-0.1349
2002,4,30781,103370,0.0,177.24,0.0509,50230,156.13,-0.0031999999999999806,53140,197.2,0.0955
1996,1,34252,28080,0.0,171.8,-0.0825,21150,131.03,-0.20119999999999993,6930,296.24,0.148
1996,3,33851,652150,0.7133,134.47,-0.1864,323610,105.22,-0.2732,328540,163.28,-0.11969999999999999
1996,3,31453,1922860,0.0716,199.67,0.2853,565210,115.65,0.03210000000000002,1357650,234.65,0.3535
2001,2,32457,3972650,0.0978,250.28,0.1588,1339550,115.25,-0.14900000000000002,2633100,318.97,0.24129999999999996
2001,2,31973,130580,0.7841,129.05,-0.2607,90010,109.4,-0.347,40570,172.65,-0.0921
1998,4,30785,112350,0.0,210.88,0.1385,46450,181.12,0.2754,65900,231.86,0.0749
2006,1,30990,24450,0.0,255.58,0.2844,19860,247.37,0.29,4590,291.12,0.264
2000,4,30852,1676390,0.2172,267.58,0.4121,594440,181.01,0.3968,1081950,315.14,0.417
2006,3,31775,85580,0.0,242.46,0.1116,23350,260.23,0.042300000000000004,62230,235.79,0.1431
2007,3,30431,62260,0.0,244.81,0.1004,32550,231.31,0.11959999999999998,29710,259.61,0.0823
1998,2,30529,1096970,0.0589,221.75,0.2014,322670,212.12,0.4468,774300,225.76,0.1266
2003,2,35323,40550,0.0,232.13,0.112,30170,225.41,0.07779999999999998,10380,251.69,0.2121
2003,3,34236,19890,0.0,180.09,-0.0895,10940,135.53,-0.21620000000000006,8950,234.56,0.028
2000,3,32337,1470230,0.5135,175.68,-0.09,656070,183.29,0.12459999999999999,814160,169.55,-0.2197
1999,1,30666,9680,0.0,144.44,-0.0751,1850,80.39,-0.19299999999999995,7830,159.57,-0.0587
1998,1,31977,82400,0.0,199.65,0.042,20360,233.6,0.8589,62040,188.52,-0.11599999999999999
2007,1,32323,80100,0.0,192.23,-0.1241,56330,176.22,-0.1884,23770,230.18,0.023
2000,3,31140,138770,0.7089,146.91,-0.1936,89840,106.07,-0.3368,48930,221.9,-0.0052
2006,4,31453,3288320,0.0474,183.0,0.0858,721750,145.1,0.08789999999999998,2566570,193.65,0.0854
1997,2,30372,29470,0.0,226.14,0.2628,13820,183.96,0.11249999999999999,15650,263.38,0.3776
1998,2,35165,81200,0.0,168.48,-0.1281,36090,172.84,0.018399999999999972,45110,164.99,-0.22190000000000001
2004,3,32575,698460,0.7887,140.61,-0.1876,184230,82.95,-0.2742,514230,161.27,-0.1693
2001,4,34689,61820,0.0,208.7,0.159,21140,121.75,-0.13669999999999993,40680,253.89,0.2671
1999,3,30559,4201480,0.6271,174.69,-0.1467,1226320,99.08,-0.3135,2975160,205.85,-0.1035
2003,4,34689,80940,0.0,213.24,0.092,20170,132.34,-0.18569999999999998,60770,240.1,0.1646
2000,1,32211,5090840,0.6613,139.41,-0.3329,1774610,95.71,-0.2659,3316230,162.8,-0.3516
1998,4,31986,289640,0.0,197.69,0.1217,142970,201.18,0.305,146670,194.29,-0.0177
2001,2,32896,216920,0.8907,113.22,-0.2621,172010,95.45,-0.31700000000000006,44910,181.29,-0.11919999999999999
1999,2,31703,436300,0.884,124.33,-0.3253,78610,109.66,-0.0826,357690,127.55,-0.3574
2004,2,33192,1988510,0.9178,136.35,-0.1666,1221520,99.37,-0.28060000000000007,766990,195.26,-0.0437
1996,1,34027,1355580,0.0599,149.37,-0.1182,100960,124.57,-0.10019999999999996,1254620,151.36,-0.11939999999999999
2006,2,30721,951940,0.8165,170.69,-0.0646,350030,142.7,-0.013800000000000034,601910,186.96,-0.0856
1997,4,30423,1261130,0.6707,156.66,-0.0553,492390,95.52,-0.21050000000000002,768740,195.81,0.0065
2003,4,31308,5110,0.0,253.82,0.4475,2970,267.8,0.4902,2140,234.41,0.3847
2001,4,32070,147640,0.0,214.87,0.2552,62290,225.81,0.556,85350,206.88,0.0877
1997,4,34027,1180410,0.0,159.17,-0.1277,126860,133.3,-0.09889999999999999,1053550,162.28,-0.1305
2002,3,30466,3568080,0.7187,133.11,-0.1709,1432930,94.64,-0.2116,2135150,158.93,-0.1535
2005,3,32124,9500,0.0,172.04,0.008,7370,177.53,0.06990000000000002,2130,153.06,-0.1818
2007,3,33377,8000,0.0,288.85,0.2969,2630,347.9,0.9457,5370,259.93,0.0642
2005,4,30423,1454290,0.7071,181.55,0.0892,372640,126.56,-0.058499999999999996,1081650,200.49,0.1277
2007,1,31973,127810,0.7402,181.14,-0.1358,65210,149.36,-0.26,62600,214.25,-0.0158
2002,1,30423,1073370,0.7473,166.91,-0.0124,325350,109.88,-0.20000000000000007,748020,191.71,0.049
2000,2,34614,1892440,0.7046,163.01,-0.1149,1099040,112.16,-0.24670000000000003,793400,233.45,0.0017000000000000001
2000,3,32575,1741340,0.288,196.71,0.0374,799650,106.09,-0.14059999999999995,941690,273.66,0.1133
2003,1,30852,1252480,0.3999,245.51,0.3111,320280,183.71,0.331,932200,266.75,0.3065
1999,2,30685,66720,0.8678,160.52,-0.1665,25420,164.37,-0.06500000000000006,41300,158.14,-0.22060000000000002
2006,4,30423,1599560,0.7756,184.74,0.0838,418150,124.38,-0.05069999999999997,1181410,206.11,0.1176
1999,2,31066,1311500,0.3889,170.27,-0.0559,627770,176.06,0.24980000000000002,683730,164.95,-0.2385
1999,4,34108,45060,0.0,198.17,-0.0176,14560,193.14,0.07079999999999997,30500,200.57,-0.05349999999999999
2003,1,32211,5519190,0.7558,142.37,-0.2115,1868490,98.41,-0.2177,3650700,164.87,-0.2096
2004,1,30685,60640,0.9189,153.86,-0.1567,21220,156.07,-0.03649999999999998,39420,152.66,-0.2109
1998,3,32156,9780,0.0,201.36,-0.0016,5790,209.36,0.04959999999999998,3990,189.76,-0.0739
1996,4,32280,17260,0.0,165.81,-0.1526,15350,136.64,-0.2593,1910,400.29,0.401
1996,1,31703,155140,0.1551,220.46,0.1835,31110,186.27,0.2534,124030,229.03,0.1701
2000,3,30434,38420,0.0,228.4,-0.0136,11930,255.67,0.1496,26490,216.12,-0.083
2002,2,33044,700690,0.6642,157.77,-0.0856,464080,144.78,-0.08360000000000001,236610,183.26,-0.0886
2003,2,32547,15430,0.0,223.71,0.481,6370,200.82,1.4031,9060,239.81,0.2081
1996,4,31003,103400,0.0,224.95,0.1583,35430,221.76,0.1562,67970,226.62,0.1594
1997,4,34524,430910,0.0518,237.96,0.3666,294770,224.45,0.4844,136140,267.21,0.1942
1999,4,30852,2071540,0.2052,202.9,0.1936,947010,118.99,-0.021700000000000053,1124530,273.57,0.2983
2006,3,31066,1254160,0.6564,178.23,-0.0028,640540,159.53,0.0942,613620,197.74,-0.072
2006,4,30785,231970,0.6815,187.51,-0.0197,83370,152.34,0.10339999999999999,148600,207.24,-0.0628
1997,3,33495,1519460,0.5734,138.29,-0.1704,796420,102.46,-0.2824,723040,177.76,-0.0792
2000,3,33495,1740710,0.6237,145.38,-0.2037,831550,115.74,-0.24319999999999997,909160,172.5,-0.1773
1997,4,34696,172340,0.0,173.4,-0.0818,69660,177.1,0.07469999999999999,102680,170.89,-0.167
2004,4,34696,119050,0.0,171.43,-0.0413,50590,160.4,-0.020399999999999974,68460,179.59,-0.0547
1996,1,32457,1263670,0.6737,161.48,-0.0434,758150,77.25000000000001,-0.35019999999999996,505520,287.8,0.1812
2006,2,30529,1514030,0.6895,191.54,0.0072,417860,173.25,0.09599999999999997,1096170,198.51,-0.0193
2007,1,30434,39730,0.0,202.37,-0.075,8080,241.19,0.2409,31650,192.46,-0.1446
1997,2,30469,52530,0.0,232.79,0.2909,29690,244.68,0.6934,22840,217.33,-0.04229999999999999
2002,1,30279,108790,0.8831,114.0,-0.2558,84100,100.77,-0.30300000000000005,24690,159.07,-0.1286
2002,2,32441,17460,0.0,260.76,0.2016,4980,228.44,0.07879999999999998,12480,273.65,0.2489
2006,1,33044,639350,0.7587,172.67,-0.1129,406040,165.71,-0.10170000000000001,233310,184.78,-0.1299
2003,2,30279,124660,0.8797,124.76,-0.1796,90060,104.99,-0.24970000000000003,34600,176.22,-0.0407
2004,4,31624,58640,0.0,191.69,0.1959,9000,174.7,0.19840000000000002,49640,194.77,0.1955
2004,1,34685,238910,0.752,169.52,-0.0832,100490,152.75,-0.1735,138420,181.7,-0.0178
2004,3,30208,20620,0.0,201.97,0.0303,13660,193.19,-0.04200000000000004,6960,219.21,0.1849
2000,4,31453,19660,0.0,206.82,0.1277,4820,156.62,0.14629999999999999,14840,223.13,0.1235
2001,4,34100,2509620,0.2905,195.63,0.2039,1022920,187.59,0.419,1486700,201.16,0.0971
2002,1,33495,1727530,0.6897,149.19,-0.1247,757980,119.99,-0.18879999999999997,969550,172.03,-0.0852
2005,1,30785,223470,0.6018,153.42,-0.1006,81880,123.76,-0.0010000000000000009,141590,170.56,-0.1367
2001,1,31252,73650,0.0,169.05,-0.174,15940,169.44,-0.14400000000000002,57710,168.95,-0.182
2001,1,33485,220200,0.0,208.91,0.0375,57760,225.26,0.18369999999999997,162440,203.1,-0.010600000000000002
2000,3,34783,88050,0.0,232.48,0.0741,25610,239.53,0.23470000000000002,62440,229.59,0.0174
1997,1,31454,1340,0.0,133.16,-0.2536,310,113.06,-0.15339999999999998,1030,139.2,-0.2746
2001,3,32457,2444520,0.905,123.85,-0.1869,1709340,90.13,-0.2581,735180,202.23,-0.0972
2001,1,31453,14280,0.0,240.27,0.2662,3130,158.15,0.10420000000000001,11150,263.32,0.2983
1998,2,32547,26710,0.0,261.46,0.7466,9940,203.59,1.156,16770,295.76,0.6209
2007,1,32575,2027230,0.6768,165.89,0.0063,995430,108.62,-0.09589999999999999,1031800,221.14,0.0632
2006,1,34576,497000,0.7181,163.58,0.0139,230800,158.03,0.2851,266200,168.39,-0.1347
2005,1,30135,95340,0.0,191.43,0.1092,39600,208.8,0.5066,55740,179.09,-0.0897
2005,1,31481,21050,0.0,211.49,0.2416,4370,178.33,-0.17210000000000003,16680,220.18,0.3889
2005,1,33195,3778970,0.7711,136.91,-0.1485,646370,127.07,-0.13849999999999996,3132600,138.94,-0.1504
2007,1,31637,72290,0.0,230.65,0.091,18220,230.7,0.3162,54070,230.64,0.0316
2005,3,35096,453090,0.4285,173.33,-0.0066,191530,155.09,0.13739999999999997,261560,186.69,-0.0777
2002,2,33195,2929850,0.7635,139.13,-0.1795,677740,114.87,-0.21640000000000004,2252110,146.43,-0.1703
2007,1,34783,86220,0.0,221.4,0.0671,28500,249.46,0.3694,57720,207.55,-0.056499999999999995
2002,3,33044,661620,0.6692,151.9,-0.0941,437070,142.8,-0.08050000000000002,224550,169.63,-0.1155
1997,2,34489,18550,0.0,127.17,-0.3083,13510,116.3,-0.3721,5040,156.31,-0.1328
1997,4,30279,166590,0.8401,101.5,-0.2979,129360,85.64,-0.3489,37230,156.61,-0.1749
2005,4,31650,3252210,0.5767,189.89,0.1528,962760,175.46,0.19320000000000004,2289450,195.96,0.1383
2002,1,31703,1924600,0.5976,212.04,0.0422,179480,98.45,-0.021199999999999997,1745120,223.73,0.04530000000000001
2000,4,32575,1692340,0.2544,193.89,0.022,771360,107.34,-0.13319999999999999,920980,266.39,0.0877
2000,4,32575,1410840,0.7773,143.41,-0.1998,732960,88.63,-0.2819999999999999,677880,202.64,-0.154
2001,4,30977,4832830,0.0819,180.41,0.2294,1641250,165.96,0.3109,3191580,187.84,0.1957
1997,3,30577,20060,0.0,223.61,0.1982,6380,228.7,0.5979,13680,221.24,0.0693
1997,3,31453,2151110,0.0751,207.75,0.2574,636270,117.69,0.01970000000000005,1514840,245.57,0.3193
2005,3,30424,29840,0.0,203.57,-0.0202,2190,221.87,0.027000000000000024,27650,202.12,-0.024200000000000003
2000,1,30198,1198570,0.0,244.63,0.441,714010,239.16,0.6523,484560,252.7,0.2228
2007,1,30781,131180,0.0,223.15,0.1168,58550,211.4,0.20289999999999997,72630,232.63,0.0611
1997,2,30852,2627650,0.57,156.21,-0.1223,1267550,135.17,0.0048000000000000265,1360100,175.81,-0.1953
2001,1,30372,101320,0.0,275.9,0.3612,32130,221.14,0.20650000000000002,69190,301.33,0.4233
2004,3,34524,399570,0.0,222.44,0.3372,255540,214.6,0.4438,144030,236.34,0.1951
2004,1,34653,419410,0.6994,162.41,-0.084,223460,131.08,-0.1745,195950,198.13,-0.0014000000000000002
1997,1,30194,3514110,0.0,227.26,0.4154,1240550,148.31,0.0685,2273560,270.34,0.5677
1999,2,30423,1342050,0.7067,173.58,0.0065,493510,105.01,-0.20079999999999998,848540,213.46,0.0871
2005,2,31986,348970,0.0,195.16,0.0827,159610,188.99,0.1461,189360,200.36,0.037
2000,2,33244,868830,0.2996,206.39,0.1571,504030,192.21,0.12629999999999997,364800,225.99,0.1954
1999,2,33316,706690,0.6653,165.95,-0.1014,232080,158.75,-0.014499999999999957,474610,169.47,-0.1363
1999,3,34262,67810,0.0,184.21,-0.0877,19660,111.2,-0.2901,48150,214.02,-0.029
1996,2,31423,279720,0.0,186.06,0.0871,112070,175.89,0.2687,167650,192.85,-0.00019999999999999966
1999,4,31150,6850,0.0,169.08,0.0204,3950,168.61,0.04410000000000003,2900,169.72,-0.009999999999999998
2005,3,30721,1356580,0.7348,145.09,-0.0949,440690,124.11,0.03620000000000001,915890,155.19,-0.1369
2005,3,33795,11230,0.0,184.68,-0.1656,9240,164.07,-0.23009999999999997,1990,280.37,0.0802
2001,3,31577,14800,0.0,160.73,-0.1715,7390,161.66,-0.12439999999999996,7410,159.81,-0.2141
1997,4,32280,16880,0.0,152.69,-0.194,16880,152.69,-0.19400000000000006,113379,206.4825378185914,-0.13512348066261984
2005,1,33264,47340,0.0,164.61,-0.1007,37010,157.89,-0.12339999999999995,10330,188.68,-0.024700000000000003
2001,4,31067,16720,0.0,192.66,0.0914,6140,151.75,-0.03310000000000002,10580,216.4,0.1517
2002,3,30994,235070,0.0,204.23,0.159,143040,190.26,0.1503,92030,225.95,0.1706
2003,3,30436,522890,0.6355,155.35,-0.0969,203740,91.14,-0.3577,319150,196.34,0.0267
1996,3,33264,45980,0.0,155.97,-0.137,41850,141.73,-0.1653,4130,300.31,0.0298
1996,1,30189,751980,0.0,115.72,-0.3231,234480,85.21,-0.42469999999999997,517500,129.55,-0.2854
2006,2,30721,1250280,0.7825,171.04,-0.0454,405550,145.92,0.09750000000000003,844730,183.09,-0.0908
2000,2,31295,49030,0.0,102.61,-0.2809,35630,105.65,-0.1462,13400,94.53,-0.5103
2000,3,31308,5500,0.0,229.52,0.1208,2850,246.71,0.1698,2650,211.03,0.0647
1999,1,30469,60070,0.0,222.7,0.1205,26010,243.82,0.5107,34060,206.58,-0.0911
2003,4,34252,51100,0.0,185.45,-0.0229,29990,151.31,-0.09570000000000001,21110,233.95,0.05510000000000001
2004,4,32211,6384030,0.7765,135.04,-0.1662,2061970,101.39,-0.15659999999999996,4322060,151.09,-0.1693
1999,1,33195,104710,0.0,126.89,-0.2755,10,83.8,-0.3330000000000001,104700,126.89,-0.2755
1998,2,31067,23860,0.0,191.58,-0.0498,7080,170.27,0.023599999999999954,16780,200.57,-0.0735
1996,2,31067,16440,0.0,189.32,0.1761,8570,156.59,0.23060000000000003,7870,224.96,0.1378
1999,4,32575,1557490,0.2584,187.65,0.0392,721900,100.7,-0.14529999999999998,835590,262.77,0.1192
1999,3,31895,24850,0.0,210.94,0.0869,11710,197.14,0.1497,13140,223.25,0.0422
2005,1,31295,2985950,0.6035,169.75,0.0826,1267450,161.43,0.2138,1718500,175.89,0.0087
1997,2,32441,16480,0.0,223.54,0.0186,5550,170.18,-0.09950000000000003,10930,250.63,0.0668
2005,2,34952,10940,0.0,201.9,0.0583,7030,192.42,0.046499999999999986,3910,218.95,0.0774
2006,1,35380,24970,0.0,214.93,-0.0474,10240,188.37,-0.16380000000000006,14730,233.39,0.0334
2004,3,32448,218020,0.6729,175.69,-0.0092,113380,152.6,-0.07120000000000004,104640,200.71,0.0485
1998,4,30868,177650,0.0,225.73,0.1921,128550,201.99,0.12209999999999999,49100,287.91,0.3464
1998,3,34614,1880790,0.6756,151.08,-0.13,1131270,101.43,-0.27349999999999997,749520,226.02,0.0043
2006,3,34252,48910,0.0,220.7,0.0009,26170,170.13,-0.13190000000000002,22740,278.9,0.1214
1998,1,33570,2052250,0.6115,177.22,-0.1243,750960,84.4,-0.35940000000000005,1301290,230.79,-0.05070000000000001
2006,2,30466,5514510,0.8025,166.93,-0.08,2235930,115.38,-0.16910000000000003,3278580,202.09,-0.03989999999999999
1998,2,32457,1545680,0.8723,125.87,-0.2238,1109610,83.52,-0.3538,436070,233.62,-0.0498
2007,1,34922,36540,0.0,244.2,0.3046,23090,196.39,0.3262,13450,326.27,0.283
1999,3,33256,91680,0.0,164.42,-0.1135,44710,116.72,-0.2359,46970,209.82,-0.0314
2003,1,31140,90080,0.6883,152.63,-0.0464,59820,115.42,-0.1521,30260,226.19,0.0909
1997,2,30977,6248070,0.0,206.43,0.3463,2480620,176.26,0.343,3767450,226.29,0.348
2005,1,30868,214090,0.0,179.02,0.0213,152560,158.35,-0.030299999999999994,61530,230.28,0.1234
2003,1,32441,49030,0.0,202.8,-0.0462,7310,185.08,-0.09489999999999998,41720,205.9,-0.03799999999999999
2003,1,30469,40820,0.0,195.55,0.0371,15840,203.29,0.2708,24980,190.64,-0.0776
1999,1,33244,681860,0.3709,213.76,0.2135,418850,190.6,0.13119999999999998,263010,250.65,0.3307
2001,3,31637,41430,0.0,233.36,0.1445,15930,189.6,0.0948,25500,260.69,0.1686
1998,3,33192,330,0.9394,78.85,-0.4382,280,69.39,-0.4012,50,131.88,-0.5246
2002,1,30852,2897830,0.8299,144.79,-0.1724,1298200,112.38,-0.1461,1599630,171.09,-0.1857
2004,2,30529,1387480,0.6596,173.8,0.0261,321980,177.48,0.2177,1065500,172.69,-0.021699999999999997
1999,2,30279,155140,0.8405,112.33,-0.2745,115450,92.94,-0.32609999999999995,39690,168.72,-0.1733
2000,2,32280,20650,0.0,176.21,-0.1694,18140,161.83,-0.19269999999999998,2510,280.09,-0.0556
1999,3,33277,54510,0.0,197.85,-0.0311,36620,185.74,-0.06300000000000006,17890,222.64,0.0288
2005,2,30980,53650,0.0,210.19,0.176,34690,200.62,0.18269999999999997,18960,227.7,0.1654
2003,2,33277,38020,0.0,204.84,0.0738,25590,194.31,0.04899999999999999,12430,226.51,0.1204
2002,1,31140,109380,0.6763,141.34,-0.1438,69240,109.02,-0.2398,40140,197.09,-0.026399999999999996
1998,2,33486,40710,0.0,202.65,-0.0228,17100,182.92,-0.03649999999999998,23610,216.93,-0.0142
1997,4,33851,667640,0.726,142.34,-0.1977,334550,110.88,-0.3135,333090,173.94,-0.1007
2005,4,35323,44120,0.0,221.79,0.0146,30660,203.27,-0.048699999999999966,13460,263.97,0.1486
1998,3,31986,261340,0.0,214.93,0.2002,143580,213.66,0.3719,117760,216.47,0.0431
1999,4,31603,91440,0.0,169.31,-0.1535,43440,127.34,-0.2853,48000,207.3,-0.05689999999999999
1997,4,31503,22100,0.0,256.02,0.2639,6750,208.65,0.08779999999999999,15350,276.85,0.3356
2001,3,30469,52020,0.0,223.62,0.2395,30200,219.78,0.3907,21820,228.93,0.0831
2005,4,34524,519680,0.5279,198.15,0.1113,321290,184.08,0.14300000000000002,198390,220.92,0.0713
2004,1,31135,186160,0.7323,132.78,-0.2884,129180,121.96,-0.3399,56980,157.3,-0.1753
2004,3,30627,25720,0.0,210.01,0.0833,8240,210.62,0.2484,17480,209.72,0.0195
1996,1,30466,3080750,0.5846,142.96,-0.2098,986250,84.23,-0.3235,2094500,170.61,-0.1777
2001,4,30434,27650,0.0,165.96,-0.1472,4830,211.19,0.0040999999999999925,22820,156.38,-0.1824
1999,1,32951,38280,0.0,164.55,-0.2085,20420,136.15,-0.2772,17860,197.02,-0.1443
2004,3,31834,154010,0.0,247.28,0.4608,63730,235.86,0.6789,90280,255.35,0.3468
2006,4,30627,38510,0.0,211.8,0.1484,14750,241.32,0.5477,23760,193.47,-0.04279999999999999
2002,3,34570,867660,0.8823,124.83,-0.2078,542620,88.99,-0.30399999999999994,325040,184.67,-0.1088
2006,3,32457,3676590,0.3295,241.47,0.1302,1059210,143.5,0.048099999999999976,2617380,281.11,0.1488
2006,3,32575,643550,0.8315,164.93,-0.1681,267370,93.81,-0.24380000000000002,376180,215.48,-0.1415
1997,1,30685,26760,0.8244,202.19,0.1927,2330,256.57,2.3558,24430,197.0,0.1043
1996,1,35249,54150,0.0,160.01,-0.0767,39860,140.78,-0.17959999999999998,14290,213.67,0.2
1999,4,31453,21090,0.0,190.39,0.0944,5680,123.63,-0.06130000000000002,15410,214.99,0.1343
1998,2,31895,21050,0.0,217.4,0.1513,9400,218.44,0.3174,11650,216.55,0.0442
1998,1,30189,397930,0.0,170.27,-0.0977,140490,129.22,-0.273,257440,192.67,-0.0104
2004,4,32467,4196380,0.8437,129.33,-0.192,530280,120.63,-0.09019999999999995,3666100,130.59,-0.2039
2003,3,30194,3729220,0.3627,213.14,0.2995,978020,155.78,0.05780000000000002,2751200,233.53,0.3739
2006,2,31703,537870,0.9633,141.72,-0.1757,104220,127.34,0.03469999999999995,433650,145.17,-0.2096
1998,1,31123,1759540,0.586,179.4,0.0797,942500,149.89,0.031200000000000006,817040,213.43,0.12249999999999998
2001,1,34986,277310,0.0518,171.48,-0.1281,23480,165.54,-0.17089999999999994,253830,172.03,-0.1241
1996,3,32896,219640,0.8958,91.09,-0.3691,172960,77.9,-0.41079999999999994,46680,139.96,-0.2611
2007,1,31703,259470,0.646,180.72,0.1057,34780,242.81,0.534,224690,171.11,0.041800000000000004
2001,4,31650,2619500,0.4776,196.94,0.2574,823600,194.2,0.4793,1795900,198.2,0.1781
2005,3,30255,199170,0.0,224.79,0.2571,104310,210.79,0.3435,94860,240.19,0.1837
1997,3,31454,3958930,0.4055,127.28,-0.2992,702370,103.85,-0.28789999999999993,3256560,132.34,-0.301
1997,3,31703,184790,0.1408,189.03,0.0015,41690,176.37,0.1592,143100,192.71,-0.03359999999999999
1998,3,31577,36540,0.0,161.59,-0.1565,22970,160.44,-0.07989999999999997,13570,163.53,-0.2589
1998,2,30423,1272390,0.6905,160.2,-0.0473,490940,96.47,-0.2237,781450,200.23,0.0231
2003,2,30977,5335900,0.1595,178.61,0.1745,1897010,162.53,0.2002,3438890,187.48,0.1626
1997,3,31453,21600,0.0,203.34,0.136,3590,122.97,-0.07850000000000001,18010,219.37,0.1663
1996,4,34696,138970,0.0,169.54,-0.0745,62090,167.51,0.05730000000000002,76880,171.19,-0.1575
2007,3,34100,4018220,0.7433,176.09,-0.0222,1620940,157.29,0.10670000000000002,2397280,188.81,-0.0824
2006,4,30424,23650,0.0,201.96,-0.0975,119040,176.77366216621425,0.4787564605022937,23650,201.96,-0.0975
2004,2,30562,64810,0.0,223.25,0.3467,24040,212.23,0.4058,40770,229.75,0.3165
2002,1,30977,2153200,0.7332,122.04,-0.2071,809140,103.93,-0.15949999999999998,1344060,132.95,-0.2277
2002,4,33184,44730,0.0,197.41,0.0718,17260,195.18,0.1452,27470,198.81,0.031
2000,1,30325,3574570,0.5128,229.69,0.217,1005860,176.6,0.1296,2568710,250.48,0.24359999999999998
2007,3,30852,3904490,0.9034,149.6,-0.1089,1927320,120.01,-0.08430000000000004,1977170,178.45,-0.1244
2006,1,34685,281340,0.5966,198.54,0.0254,107790,180.52,-0.05840000000000001,173550,209.73,0.0767
1999,2,31136,1015100,0.529,155.13,-0.1272,492080,125.72,-0.16820000000000002,523020,182.79,-0.0985
1996,1,30529,874170,0.0902,201.69,0.145,225290,195.61,0.4433,648880,203.8,0.0713
2001,3,30208,22030,0.0,208.02,0.0664,17100,206.06,0.030000000000000027,4930,214.79,0.2088
2007,1,34570,952110,0.8998,148.48,-0.133,593430,107.62,-0.19320000000000004,358680,216.08,-0.0762
2006,4,34761,116290,0.0,107.97,-0.4244,18500,83.98,-0.5553,97790,112.51,-0.3994
1998,3,33198,1997800,0.5627,148.83,-0.1563,966280,129.25,-0.14200000000000002,1031520,167.17,-0.1663
1996,2,34262,129990,0.0,175.3,-0.0713,46080,89.83,-0.34429999999999994,83910,222.24,0.0232
1998,1,32575,717670,0.7804,105.02,-0.2073,555870,83.54,-0.2459,161800,178.79,-0.1364
1999,4,33495,1834020,0.6667,147.24,-0.153,837060,116.82,-0.1966,996960,172.78,-0.1261
2003,1,31977,85310,0.0,183.62,0.0144,17530,182.79,0.4265,67780,183.83,-0.0558
2005,3,34696,79870,0.0,205.79,0.0626,32370,204.84,0.2561,47500,206.44,-0.0377
2004,1,33342,1063730,0.4974,158.75,-0.0749,321160,170.58,0.05499999999999999,742570,153.63,-0.1266
2001,2,31603,91680,0.0,173.99,-0.1246,38600,138.55,-0.252,53080,199.77,-0.04229999999999999
2006,1,31775,95310,0.0497,207.71,-0.0056,21560,246.52,0.018000000000000016,73750,196.37,-0.0139
2004,4,31003,129700,0.0,195.94,0.0782,30690,194.59,0.11530000000000001,99010,196.35,0.0673
2004,3,30194,4592470,0.3258,191.67,0.234,1143130,157.74,0.11599999999999999,3449340,202.92,0.2685
2007,2,33377,12670,0.0,280.05,0.3668,4910,304.92,0.9734,7760,264.31,0.1163
2006,2,30285,11930,0.0,232.55,0.5715,9510,228.45,0.9045,2420,248.68,-0.036599999999999994
1999,2,33377,24420,0.0,196.81,0.0999,15060,185.86,0.22199999999999998,9360,214.44,-0.034699999999999995
2000,4,34689,91730,0.0,204.62,0.173,41280,127.17,0.2995,50450,267.99,0.13029999999999997
2000,2,33495,1942220,0.6168,156.84,-0.1538,893000,122.08000000000001,-0.21140000000000003,1049220,186.42,-0.11799999999999998
2001,1,33029,49660,0.0,188.98,-0.0972,18580,196.69,-0.02980000000000005,31080,184.37,-0.1355
1997,1,34100,2406460,0.0,212.34,0.2413,1074180,196.6,0.4876,1332280,225.04,0.1117
2007,1,35096,376720,0.6307,187.0,-0.0277,118850,172.63,0.011399999999999966,257870,193.62,-0.042899999999999994
2005,3,33277,36050,0.0,243.55,0.174,20870,237.16,0.134,15180,252.32,0.2302
2001,1,31637,40890,0.0,220.53,-0.0266,13350,184.51,-0.13160000000000005,27540,237.98,0.0197
