Year,quarter,citymarketid_1,citymarketid_2,city1,city2,cur_passengers,cur_fare,ly_fare,ly_passengers,amount_change,percent_change,amount_change_pax,percent_change_pax
"2,006",4,"30,397","31,995","Atlanta, GA (Metropolitan Area)","Greensboro/High Point, NC",16740,252.08,176.31,27240,75.77,0.4298,-10500,-0.3855
"2,006",4,"30,529","31,454","Hartford, CT","Orlando, FL",100450,166.91,123.55,142010,43.36,0.3509,-41560,-0.2927
"2,006",4,"30,529","32,457","Hartford, CT","San Francisco, CA (Metropolitan Area)",36090,261.33,198.74,42000,62.59,0.3149,-5910,-0.1407
"2,006",4,"30,529","34,027","Hartford, CT","West Palm Beach/Palm Beach, FL",34680,185.35,142.15,48200,43.2,0.3039,-13520,-0.2805
"2,006",4,"30,647","30,466","Cleveland, OH (Metropolitan Area)","Phoenix, AZ",54230,191.41,145.93,67460,45.48,0.3116,-13230,-0.1961
"2,006",4,"30,721","30,994","Boston, MA (Metropolitan Area)","Charleston, SC",21760,219.54,165.25,26140,54.29,0.3286,-4380,-0.1676
"2,006",4,"30,868","30,852","Columbia, SC","Washington, DC (Metropolitan Area)",24420,215.64,165.74,24090,49.9,0.3011,330,0.0137
"2,006",4,"30,994","30,852","Charleston, SC","Washington, DC (Metropolitan Area)",39600,212.92,154.73,37110,58.19,0.3761,2490,0.0671
"2,006",4,"31,453","33,342","Houston, TX","Milwaukee, WI",18290,223.18,168.62,25580,54.57,0.3236,-7290,-0.285
"2,006",4,"33,105","32,457","Cincinnati, OH","San Francisco, CA (Metropolitan Area)",22130,358.63,267.73,28460,90.91,0.3396,-6330,-0.2224
"2,006",4,"33,192","30,852","Sacramento, CA","Washington, DC (Metropolitan Area)",49090,250.69,182.15,63410,68.53,0.3762,-14320,-0.2258
"2,006",3,"30,140","30,721","Albuquerque, NM","Boston, MA (Metropolitan Area)",27560,253.12,193.1,33360,60.02,0.3108,-5800,-0.1739
"2,006",3,"30,194","34,492","Dallas/Fort Worth, TX","Raleigh/Durham, NC",54200,231.16,169.26,58090,61.9,0.3657,-3890,-0.067
"2,006",3,"30,255","30,852","Huntsville, AL","Washington, DC (Metropolitan Area)",29590,285.87,193.05,40200,92.82,0.4808,-10610,-0.2639
"2,006",3,"30,257","30,397","Albany, NY","Atlanta, GA (Metropolitan Area)",16040,304.76,202.85,26140,101.91,0.5024,-10100,-0.3864
"2,006",3,"30,257","34,492","Albany, NY","Raleigh/Durham, NC",15880,152.87,115.42,15200,37.45,0.3244,680,0.0447
"2,006",3,"30,325","31,650","Denver, CO","Minneapolis/St. Paul, MN",165620,138.58,100.37,196820,38.21,0.3806,-31200,-0.1585
"2,006",3,"30,397","30,423","Atlanta, GA (Metropolitan Area)","Austin, TX",32570,307.59,236.56,36430,71.03,0.3002,-3860,-0.106
"2,006",3,"30,397","30,529","Atlanta, GA (Metropolitan Area)","Hartford, CT",40220,290.89,210.64,56990,80.25,0.381,-16770,-0.2943
"2,006",3,"30,397","31,995","Atlanta, GA (Metropolitan Area)","Greensboro/High Point, NC",18390,255.62,151.83,32400,103.79,0.6836,-14010,-0.4324
"2,006",3,"30,397","33,044","Atlanta, GA (Metropolitan Area)","Louisville, KY",15310,331.06,239.97,20070,91.09,0.3796,-4760,-0.2372
"2,006",3,"30,397","33,105","Atlanta, GA (Metropolitan Area)","Cincinnati, OH",19000,387.14,235.43,36580,151.71,0.6444,-17580,-0.4806
"2,006",3,"30,397","33,316","Atlanta, GA (Metropolitan Area)","Omaha, NE",17750,253.84,190.09,21910,63.75,0.3354,-4160,-0.1899
"2,006",3,"30,529","31,650","Hartford, CT","Minneapolis/St. Paul, MN",28050,292.31,218.47,34080,73.84,0.338,-6030,-0.1769
"2,006",3,"30,529","34,100","Hartford, CT","Philadelphia, PA",28060,117.95,88.91,30060,29.03,0.3266,-2000,-0.0665
"2,006",3,"30,647","30,466","Cleveland, OH (Metropolitan Area)","Phoenix, AZ",53030,187.43,138.96,62210,48.48,0.3489,-9180,-0.1476
"2,006",3,"30,693","30,852","Nashville, TN","Washington, DC (Metropolitan Area)",110130,148.72,111.87,135830,36.85,0.3294,-25700,-0.1892
"2,006",3,"30,721","30,693","Boston, MA (Metropolitan Area)","Nashville, TN",55310,192.08,138.91,61340,53.17,0.3828,-6030,-0.0983
"2,006",3,"30,721","30,994","Boston, MA (Metropolitan Area)","Charleston, SC",19590,231.04,148.43,24690,82.61,0.5566,-5100,-0.2066
"2,006",3,"30,721","31,066","Boston, MA (Metropolitan Area)","Columbus, OH",40000,196.41,147.89,40080,48.52,0.3281,-80,-0.002
"2,006",3,"30,721","31,714","Boston, MA (Metropolitan Area)","Fort Myers, FL",80400,133.13,101.39,105020,31.74,0.3131,-24620,-0.2344
"2,006",3,"30,721","31,995","Boston, MA (Metropolitan Area)","Greensboro/High Point, NC",18140,213.55,135.5,25840,78.05,0.576,-7700,-0.298
"2,006",3,"30,721","33,044","Boston, MA (Metropolitan Area)","Louisville, KY",23620,184.41,129.58,26890,54.82,0.4231,-3270,-0.1216
"2,006",3,"30,721","33,105","Boston, MA (Metropolitan Area)","Cincinnati, OH",46350,306.78,207.95,57270,98.83,0.4753,-10920,-0.1907
"2,006",3,"30,721","33,195","Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",215130,128.74,98.52,247380,30.21,0.3067,-32250,-0.1304
"2,006",3,"30,721","34,685","Boston, MA (Metropolitan Area)","Savannah, GA",18440,175.68,130.5,24330,45.17,0.3462,-5890,-0.2421
"2,006",3,"30,868","30,852","Columbia, SC","Washington, DC (Metropolitan Area)",20430,226.52,135.45,37510,91.07,0.6724,-17080,-0.4553
"2,006",3,"30,977","33,105","Chicago, IL","Cincinnati, OH",42970,286.06,206.98,46390,79.08,0.3821,-3420,-0.0737
"2,006",3,"30,977","34,492","Chicago, IL","Raleigh/Durham, NC",103390,154.02,118.27,112970,35.76,0.3024,-9580,-0.0848
"2,006",3,"30,994","30,852","Charleston, SC","Washington, DC (Metropolitan Area)",30300,244.31,143.82,53140,100.49,0.6987,-22840,-0.4298
"2,006",3,"31,057","30,194","Charlotte, NC","Dallas/Fort Worth, TX",53400,254.13,192.44,55360,61.69,0.3206,-1960,-0.0354
"2,006",3,"31,135","30,852","Myrtle Beach, SC","Washington, DC (Metropolitan Area)",16010,183.12,105.1,25270,78.03,0.7424,-9260,-0.3664
"2,006",3,"31,453","31,650","Houston, TX","Minneapolis/St. Paul, MN",41310,298.57,209.53,48830,89.04,0.4249,-7520,-0.154
"2,006",3,"31,453","33,342","Houston, TX","Milwaukee, WI",20500,230.2,154.51,25130,75.68,0.4898,-4630,-0.1842
"2,006",3,"31,703","34,614","New York City, NY (Metropolitan Area)","Salt Lake City, UT",89260,256.93,195.12,104000,61.81,0.3168,-14740,-0.1417
"2,006",3,"31,871","30,852","Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",16540,205.88,124.76,32570,81.12,0.6502,-16030,-0.4922
"2,006",3,"32,211","33,851","Las Vegas, NV","Oklahoma City, OK",27450,178.88,135.32,32960,43.56,0.3219,-5510,-0.1672
"2,006",3,"32,337","30,852","Indianapolis, IN","Washington, DC (Metropolitan Area)",70360,170.61,117.11,96340,53.5,0.4568,-25980,-0.2697
"2,006",3,"32,337","32,211","Indianapolis, IN","Las Vegas, NV",71280,180.06,136.1,101920,43.96,0.323,-30640,-0.3006
"2,006",3,"33,105","30,852","Cincinnati, OH","Washington, DC (Metropolitan Area)",34440,290.73,209.67,46950,81.06,0.3866,-12510,-0.2665
"2,006",3,"33,105","31,454","Cincinnati, OH","Orlando, FL",23270,209.26,158.42,33170,50.83,0.3209,-9900,-0.2985
"2,006",3,"33,105","31,703","Cincinnati, OH","New York City, NY (Metropolitan Area)",70370,324.25,220.82,96110,103.43,0.4684,-25740,-0.2678
"2,006",3,"33,105","32,457","Cincinnati, OH","San Francisco, CA (Metropolitan Area)",24700,341.54,262.07,37180,79.46,0.3032,-12480,-0.3357
"2,006",3,"33,105","32,467","Cincinnati, OH","Miami, FL (Metropolitan Area)",25920,214.45,156.02,38380,58.42,0.3744,-12460,-0.3246
"2,006",3,"33,105","33,195","Cincinnati, OH","Tampa, FL (Metropolitan Area)",19890,215.51,159.53,30250,55.99,0.3509,-10360,-0.3425
"2,006",3,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",20920,341.15,219.46,28790,121.68,0.5545,-7870,-0.2734
"2,006",3,"33,192","30,852","Sacramento, CA","Washington, DC (Metropolitan Area)",50340,265.47,190.11,71520,75.36,0.3964,-21180,-0.2961
"2,006",3,"34,100","30,466","Philadelphia, PA","Phoenix, AZ",77430,216.66,166.08,87850,50.58,0.3045,-10420,-0.1186
"2,006",3,"34,100","34,492","Philadelphia, PA","Raleigh/Durham, NC",101550,108.78,83.16,113300,25.62,0.3081,-11750,-0.1037
"2,006",3,"34,321","30,852","Portland, ME","Washington, DC (Metropolitan Area)",28170,226.7,128.35,61120,98.35,0.7662,-32950,-0.5391
"2,006",3,"34,492","30,852","Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",91200,139.07,102.23,104060,36.84,0.3603,-12860,-0.1236
"2,006",3,"34,492","34,614","Raleigh/Durham, NC","Salt Lake City, UT",16020,250.65,190.43,16590,60.22,0.3162,-570,-0.0344
"2,006",3,"34,576","30,852","Rochester, NY","Washington, DC (Metropolitan Area)",27710,145.25,103.03,46060,42.22,0.4098,-18350,-0.3984
"2,006",3,"34,685","30,852","Savannah, GA","Washington, DC (Metropolitan Area)",25720,174.47,125.34,39590,49.13,0.392,-13870,-0.3503
"2,006",3,"35,412","31,703","Knoxville, TN","New York City, NY (Metropolitan Area)",19500,239.92,179.54,25990,60.38,0.3363,-6490,-0.2497
"2,006",2,"30,194","31,714","Dallas/Fort Worth, TX","Fort Myers, FL",16530,237.6,182.26,17330,55.33,0.3036,-800,-0.0462
"2,006",2,"30,194","33,195","Dallas/Fort Worth, TX","Tampa, FL (Metropolitan Area)",69300,239.06,182.97,75970,56.09,0.3065,-6670,-0.0878
"2,006",2,"30,194","34,492","Dallas/Fort Worth, TX","Raleigh/Durham, NC",58460,239.87,175.26,60870,64.61,0.3686,-2410,-0.0396
"2,006",2,"30,255","30,852","Huntsville, AL","Washington, DC (Metropolitan Area)",32410,276.58,180.42,49800,96.16,0.533,-17390,-0.3492
"2,006",2,"30,257","30,397","Albany, NY","Atlanta, GA (Metropolitan Area)",19190,289.49,190.34,25550,99.15,0.5209,-6360,-0.2489
"2,006",2,"30,325","31,714","Denver, CO","Fort Myers, FL",17270,218.81,161.69,22070,57.12,0.3533,-4800,-0.2175
"2,006",2,"30,325","33,495","Denver, CO","New Orleans, LA",27490,216.0,160.99,47160,55.01,0.3417,-19670,-0.4171
"2,006",2,"30,397","30,198","Atlanta, GA (Metropolitan Area)","Pittsburgh, PA",70030,167.43,125.58,80130,41.84,0.3332,-10100,-0.126
"2,006",2,"30,397","30,423","Atlanta, GA (Metropolitan Area)","Austin, TX",36880,307.88,222.42,38860,85.46,0.3842,-1980,-0.051
"2,006",2,"30,397","30,529","Atlanta, GA (Metropolitan Area)","Hartford, CT",44630,294.95,191.31,63580,103.64,0.5417,-18950,-0.298
"2,006",2,"30,397","31,066","Atlanta, GA (Metropolitan Area)","Columbus, OH",30490,290.74,208.49,39620,82.25,0.3945,-9130,-0.2304
"2,006",2,"30,397","31,995","Atlanta, GA (Metropolitan Area)","Greensboro/High Point, NC",19680,269.63,140.32,34550,129.32,0.9216,-14870,-0.4304
"2,006",2,"30,397","33,105","Atlanta, GA (Metropolitan Area)","Cincinnati, OH",21620,413.11,210.1,40650,203.01,0.9663,-19030,-0.4681
"2,006",2,"30,397","33,316","Atlanta, GA (Metropolitan Area)","Omaha, NE",18690,273.36,172.98,25620,100.38,0.5803,-6930,-0.2705
"2,006",2,"30,397","34,057","Atlanta, GA (Metropolitan Area)","Portland, OR",31780,331.99,250.55,38210,81.44,0.3251,-6430,-0.1683
"2,006",2,"30,397","34,685","Atlanta, GA (Metropolitan Area)","Savannah, GA",19930,166.63,127.47,28910,39.16,0.3072,-8980,-0.3106
"2,006",2,"30,466","33,195","Phoenix, AZ","Tampa, FL (Metropolitan Area)",42540,224.2,171.1,45720,53.1,0.3104,-3180,-0.0696
"2,006",2,"30,529","31,136","Hartford, CT","Jacksonville, FL",18100,171.93,131.49,19410,40.45,0.3076,-1310,-0.0675
"2,006",2,"30,529","34,027","Hartford, CT","West Palm Beach/Palm Beach, FL",38760,170.55,129.61,53550,40.94,0.3159,-14790,-0.2762
"2,006",2,"30,529","34,100","Hartford, CT","Philadelphia, PA",34780,121.7,79.56,28530,42.14,0.5297,6250,0.2191
"2,006",2,"30,721","30,994","Boston, MA (Metropolitan Area)","Charleston, SC",24570,237.91,158.26,30530,79.66,0.5033,-5960,-0.1952
"2,006",2,"30,721","31,066","Boston, MA (Metropolitan Area)","Columbus, OH",39950,203.41,150.22,38390,53.2,0.3541,1560,0.0406
"2,006",2,"30,721","31,995","Boston, MA (Metropolitan Area)","Greensboro/High Point, NC",19550,208.2,150.62,25160,57.58,0.3823,-5610,-0.223
"2,006",2,"30,721","33,105","Boston, MA (Metropolitan Area)","Cincinnati, OH",51650,314.65,203.0,56640,111.65,0.55,-4990,-0.0881
"2,006",2,"30,721","34,492","Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",97110,202.66,151.05,94090,51.61,0.3417,3020,0.0321
"2,006",2,"30,868","30,852","Columbia, SC","Washington, DC (Metropolitan Area)",23870,241.56,137.92,44920,103.64,0.7514,-21050,-0.4686
"2,006",2,"30,977","31,135","Chicago, IL","Myrtle Beach, SC",17530,187.83,144.26,19340,43.56,0.302,-1810,-0.0936
"2,006",2,"30,977","33,105","Chicago, IL","Cincinnati, OH",48820,284.71,191.98,52990,92.73,0.483,-4170,-0.0787
"2,006",2,"30,977","34,492","Chicago, IL","Raleigh/Durham, NC",109560,170.55,121.36,111540,49.19,0.4053,-1980,-0.0178
"2,006",2,"30,994","30,852","Charleston, SC","Washington, DC (Metropolitan Area)",38640,246.29,144.04,63490,102.25,0.7099,-24850,-0.3914
"2,006",2,"30,994","31,703","Charleston, SC","New York City, NY (Metropolitan Area)",57650,221.36,163.64,69310,57.72,0.3527,-11660,-0.1682
"2,006",2,"31,453","31,650","Houston, TX","Minneapolis/St. Paul, MN",44980,289.48,214.5,46490,74.98,0.3496,-1510,-0.0325
"2,006",2,"31,650","34,492","Minneapolis/St. Paul, MN","Raleigh/Durham, NC",30620,249.0,188.71,32390,60.29,0.3195,-1770,-0.0546
"2,006",2,"31,703","34,685","New York City, NY (Metropolitan Area)","Savannah, GA",52540,227.06,160.29,64580,66.77,0.4166,-12040,-0.1864
"2,006",2,"31,714","32,337","Fort Myers, FL","Indianapolis, IN",43940,163.51,125.02,59650,38.49,0.3079,-15710,-0.2634
"2,006",2,"31,871","30,852","Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",19760,218.59,124.47,39330,94.12,0.7562,-19570,-0.4976
"2,006",2,"31,995","30,852","Greensboro/High Point, NC","Washington, DC (Metropolitan Area)",19480,204.55,128.25,32580,76.31,0.595,-13100,-0.4021
"2,006",2,"32,337","30,466","Indianapolis, IN","Phoenix, AZ",59490,181.99,135.19,70200,46.79,0.3461,-10710,-0.1526
"2,006",2,"32,337","32,211","Indianapolis, IN","Las Vegas, NV",82840,169.77,129.34,114750,40.42,0.3125,-31910,-0.2781
"2,006",2,"32,467","34,614","Miami, FL (Metropolitan Area)","Salt Lake City, UT",27230,236.19,181.07,25760,55.12,0.3044,1470,0.0571
"2,006",2,"33,044","32,467","Louisville, KY","Miami, FL (Metropolitan Area)",23020,193.75,146.98,21780,46.77,0.3182,1240,0.0569
"2,006",2,"33,105","30,325","Cincinnati, OH","Denver, CO",18460,291.68,218.73,25360,72.95,0.3335,-6900,-0.2721
"2,006",2,"33,105","30,852","Cincinnati, OH","Washington, DC (Metropolitan Area)",37880,311.39,197.56,56250,113.82,0.5761,-18370,-0.3266
"2,006",2,"33,105","31,453","Cincinnati, OH","Houston, TX",16880,345.39,222.22,21430,123.17,0.5543,-4550,-0.2123
"2,006",2,"33,105","31,454","Cincinnati, OH","Orlando, FL",27420,243.0,167.83,38540,75.17,0.4479,-11120,-0.2885
"2,006",2,"33,105","31,703","Cincinnati, OH","New York City, NY (Metropolitan Area)",74530,336.16,208.37,105730,127.79,0.6133,-31200,-0.2951
"2,006",2,"33,105","31,714","Cincinnati, OH","Fort Myers, FL",24630,195.94,129.44,36000,66.5,0.5137,-11370,-0.3158
"2,006",2,"33,105","32,211","Cincinnati, OH","Las Vegas, NV",25040,277.95,209.31,32160,68.64,0.328,-7120,-0.2214
"2,006",2,"33,105","32,457","Cincinnati, OH","San Francisco, CA (Metropolitan Area)",26100,341.91,243.03,37050,98.88,0.4069,-10950,-0.2955
"2,006",2,"33,105","32,467","Cincinnati, OH","Miami, FL (Metropolitan Area)",37580,222.93,158.67,47530,64.26,0.405,-9950,-0.2093
"2,006",2,"33,105","32,575","Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",38460,346.23,262.11,47150,84.13,0.321,-8690,-0.1843
"2,006",2,"33,105","33,195","Cincinnati, OH","Tampa, FL (Metropolitan Area)",21260,233.78,161.09,34940,72.69,0.4512,-13680,-0.3915
"2,006",2,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",22960,332.25,207.13,33180,125.12,0.6041,-10220,-0.308
"2,006",2,"33,192","30,852","Sacramento, CA","Washington, DC (Metropolitan Area)",64990,244.04,185.66,78040,58.39,0.3145,-13050,-0.1672
"2,006",2,"33,667","33,570","Norfolk, VA (Metropolitan Area)","San Diego, CA",30300,271.98,200.22,30500,71.76,0.3584,-200,-0.0066
"2,006",2,"34,100","34,492","Philadelphia, PA","Raleigh/Durham, NC",116550,124.15,83.46,96430,40.69,0.4875,20120,0.2086
"2,006",2,"34,321","30,852","Portland, ME","Washington, DC (Metropolitan Area)",26000,215.71,132.87,51650,82.84,0.6235,-25650,-0.4966
"2,006",2,"34,492","30,852","Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",104820,150.89,101.19,117270,49.7,0.4911,-12450,-0.1062
"2,006",2,"34,492","34,614","Raleigh/Durham, NC","Salt Lake City, UT",16800,238.54,179.96,14980,58.59,0.3256,1820,0.1215
"2,006",2,"34,570","34,614","Reno, NV","Salt Lake City, UT",25270,123.06,90.89,24910,32.18,0.354,360,0.0145
"2,006",2,"34,576","30,852","Rochester, NY","Washington, DC (Metropolitan Area)",35020,154.78,107.17,50080,47.61,0.4443,-15060,-0.3007
"2,006",2,"34,685","30,852","Savannah, GA","Washington, DC (Metropolitan Area)",27240,204.58,128.9,46560,75.69,0.5872,-19320,-0.4149
"2,006",2,"35,412","31,703","Knoxville, TN","New York City, NY (Metropolitan Area)",22950,242.93,181.78,26780,61.15,0.3364,-3830,-0.143
"2,006",1,"30,194","32,211","Dallas/Fort Worth, TX","Las Vegas, NV",186710,180.08,137.85,185660,42.23,0.3064,1050,0.0057
"2,006",1,"30,194","32,337","Dallas/Fort Worth, TX","Indianapolis, IN",42420,206.8,156.86,42230,49.94,0.3184,190,0.0045
"2,006",1,"30,194","32,575","Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",346440,212.96,159.3,345560,53.65,0.3368,880,0.0025
"2,006",1,"30,198","30,852","Pittsburgh, PA","Washington, DC (Metropolitan Area)",28730,251.0,188.25,39250,62.75,0.3333,-10520,-0.268
"2,006",1,"30,255","30,852","Huntsville, AL","Washington, DC (Metropolitan Area)",28990,273.11,175.69,39280,97.42,0.5545,-10290,-0.262
"2,006",1,"30,257","30,397","Albany, NY","Atlanta, GA (Metropolitan Area)",15920,273.86,172.14,20520,101.72,0.5909,-4600,-0.2242
"2,006",1,"30,397","30,423","Atlanta, GA (Metropolitan Area)","Austin, TX",31700,291.43,222.18,33210,69.25,0.3117,-1510,-0.0455
"2,006",1,"30,397","30,529","Atlanta, GA (Metropolitan Area)","Hartford, CT",39270,281.17,174.23,49790,106.93,0.6137,-10520,-0.2113
"2,006",1,"30,397","30,693","Atlanta, GA (Metropolitan Area)","Nashville, TN",15330,329.79,230.74,18810,99.05,0.4293,-3480,-0.185
"2,006",1,"30,397","31,066","Atlanta, GA (Metropolitan Area)","Columbus, OH",27610,302.08,182.81,36770,119.26,0.6524,-9160,-0.2491
"2,006",1,"30,397","31,123","Atlanta, GA (Metropolitan Area)","St. Louis, MO",46610,266.57,204.47,49590,62.11,0.3037,-2980,-0.0601
"2,006",1,"30,397","31,995","Atlanta, GA (Metropolitan Area)","Greensboro/High Point, NC",22300,241.62,128.17,34820,113.46,0.8852,-12520,-0.3596
"2,006",1,"30,397","32,600","Atlanta, GA (Metropolitan Area)","Little Rock, AR",15490,300.25,203.46,19160,96.79,0.4757,-3670,-0.1915
"2,006",1,"30,397","33,044","Atlanta, GA (Metropolitan Area)","Louisville, KY",16810,323.83,220.05,20840,103.78,0.4716,-4030,-0.1934
"2,006",1,"30,397","33,105","Atlanta, GA (Metropolitan Area)","Cincinnati, OH",22320,358.13,179.2,37780,178.93,0.9985,-15460,-0.4092
"2,006",1,"30,397","33,316","Atlanta, GA (Metropolitan Area)","Omaha, NE",16120,253.81,193.44,18500,60.37,0.3121,-2380,-0.1286
"2,006",1,"30,397","34,057","Atlanta, GA (Metropolitan Area)","Portland, OR",26260,314.63,238.5,27780,76.13,0.3192,-1520,-0.0547
"2,006",1,"30,466","34,570","Phoenix, AZ","Reno, NV",53000,141.14,107.55,48870,33.59,0.3123,4130,0.0845
"2,006",1,"30,529","34,100","Hartford, CT","Philadelphia, PA",30450,109.79,74.68,20710,35.11,0.4701,9740,0.4703
"2,006",1,"30,647","34,100","Cleveland, OH (Metropolitan Area)","Philadelphia, PA",23100,280.06,203.48,27320,76.58,0.3764,-4220,-0.1545
"2,006",1,"30,721","30,994","Boston, MA (Metropolitan Area)","Charleston, SC",15870,214.66,148.74,16520,65.93,0.4432,-650,-0.0393
"2,006",1,"30,721","31,066","Boston, MA (Metropolitan Area)","Columbus, OH",22220,189.16,137.76,23410,51.4,0.3731,-1190,-0.0508
"2,006",1,"30,721","31,295","Boston, MA (Metropolitan Area)","Detroit, MI",59960,280.42,190.63,76870,89.79,0.471,-16910,-0.22
"2,006",1,"30,721","33,105","Boston, MA (Metropolitan Area)","Cincinnati, OH",35160,324.95,182.99,39700,141.96,0.7758,-4540,-0.1144
"2,006",1,"30,721","34,492","Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",72910,186.0,141.63,66530,44.37,0.3133,6380,0.0959
"2,006",1,"30,721","34,524","Boston, MA (Metropolitan Area)","Richmond, VA",21590,184.32,137.64,24860,46.68,0.3392,-3270,-0.1315
"2,006",1,"30,868","30,852","Columbia, SC","Washington, DC (Metropolitan Area)",24530,200.81,135.27,31780,65.54,0.4845,-7250,-0.2281
"2,006",1,"30,977","33,105","Chicago, IL","Cincinnati, OH",47940,237.54,165.39,51090,72.15,0.4363,-3150,-0.0617
"2,006",1,"30,994","30,852","Charleston, SC","Washington, DC (Metropolitan Area)",28150,208.61,140.29,49790,68.32,0.487,-21640,-0.4346
"2,006",1,"30,994","31,703","Charleston, SC","New York City, NY (Metropolitan Area)",38160,201.34,144.56,46770,56.78,0.3928,-8610,-0.1841
"2,006",1,"31,066","31,650","Columbus, OH","Minneapolis/St. Paul, MN",19920,271.19,208.03,20590,63.16,0.3036,-670,-0.0325
"2,006",1,"31,066","31,703","Columbus, OH","New York City, NY (Metropolitan Area)",81260,226.39,172.43,78850,53.96,0.3129,2410,0.0306
"2,006",1,"31,295","30,852","Detroit, MI","Washington, DC (Metropolitan Area)",120260,197.12,129.83,143460,67.29,0.5183,-23200,-0.1617
"2,006",1,"31,650","33,316","Minneapolis/St. Paul, MN","Omaha, NE",15110,287.63,217.94,15500,69.69,0.3197,-390,-0.0252
"2,006",1,"31,650","34,492","Minneapolis/St. Paul, MN","Raleigh/Durham, NC",20250,257.86,185.58,22730,72.28,0.3895,-2480,-0.1091
"2,006",1,"31,703","34,321","New York City, NY (Metropolitan Area)","Portland, ME",17250,241.71,176.94,18710,64.77,0.3661,-1460,-0.078
"2,006",1,"31,871","30,852","Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",19240,177.53,116.07,30080,61.46,0.5296,-10840,-0.3604
"2,006",1,"31,995","30,852","Greensboro/High Point, NC","Washington, DC (Metropolitan Area)",17160,175.1,128.25,23730,46.85,0.3653,-6570,-0.2769
"2,006",1,"31,995","31,703","Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",48250,193.16,141.92,64570,51.24,0.3611,-16320,-0.2527
"2,006",1,"32,337","30,466","Indianapolis, IN","Phoenix, AZ",66100,157.54,120.95,74430,36.59,0.3025,-8330,-0.1119
"2,006",1,"32,337","31,703","Indianapolis, IN","New York City, NY (Metropolitan Area)",75310,203.61,152.32,72810,51.29,0.3367,2500,0.0343
"2,006",1,"32,457","34,689","San Francisco, CA (Metropolitan Area)","Santa Barbara, CA",19070,176.8,134.82,1010,41.98,0.3114,18060,17.8812
"2,006",1,"33,105","30,194","Cincinnati, OH","Dallas/Fort Worth, TX",25280,288.8,211.95,29190,76.85,0.3626,-3910,-0.1339
"2,006",1,"33,105","30,325","Cincinnati, OH","Denver, CO",16960,274.88,201.18,24740,73.7,0.3663,-7780,-0.3145
"2,006",1,"33,105","30,466","Cincinnati, OH","Phoenix, AZ",18450,293.4,216.27,22750,77.13,0.3567,-4300,-0.189
"2,006",1,"33,105","30,852","Cincinnati, OH","Washington, DC (Metropolitan Area)",34450,292.18,178.81,48710,113.37,0.6341,-14260,-0.2928
"2,006",1,"33,105","31,453","Cincinnati, OH","Houston, TX",16990,287.79,207.63,18780,80.16,0.3861,-1790,-0.0953
"2,006",1,"33,105","31,454","Cincinnati, OH","Orlando, FL",27800,227.65,164.81,40400,62.84,0.3813,-12600,-0.3119
"2,006",1,"33,105","31,703","Cincinnati, OH","New York City, NY (Metropolitan Area)",64270,329.34,194.01,82760,135.33,0.6976,-18490,-0.2234
"2,006",1,"33,105","32,211","Cincinnati, OH","Las Vegas, NV",23960,259.91,194.82,35930,65.09,0.3341,-11970,-0.3331
"2,006",1,"33,105","32,457","Cincinnati, OH","San Francisco, CA (Metropolitan Area)",20140,332.39,223.73,26730,108.66,0.4857,-6590,-0.2465
"2,006",1,"33,105","32,575","Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",31830,320.51,227.27,40500,93.23,0.4102,-8670,-0.2141
"2,006",1,"33,105","33,195","Cincinnati, OH","Tampa, FL (Metropolitan Area)",20260,232.2,160.07,32920,72.13,0.4506,-12660,-0.3846
"2,006",1,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",20220,303.02,186.41,28400,116.62,0.6256,-8180,-0.288
"2,006",1,"33,105","34,614","Cincinnati, OH","Salt Lake City, UT",14220,300.53,212.23,19890,88.31,0.4161,-5670,-0.2851
"2,006",1,"33,192","30,852","Sacramento, CA","Washington, DC (Metropolitan Area)",41000,230.28,171.33,55960,58.95,0.3441,-14960,-0.2673
"2,006",1,"34,100","34,492","Philadelphia, PA","Raleigh/Durham, NC",89380,107.9,75.17,62440,32.73,0.4354,26940,0.4315
"2,006",1,"34,321","30,852","Portland, ME","Washington, DC (Metropolitan Area)",17830,186.99,134.09,27170,52.89,0.3945,-9340,-0.3438
"2,006",1,"34,492","30,852","Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",94250,130.52,95.35,96150,35.18,0.3689,-1900,-0.0198
"2,006",1,"34,614","31,884","Salt Lake City, UT","Spokane, WA",17790,136.81,102.7,13650,34.11,0.3321,4140,0.3033
