Year,quarter,citymarketid_1,citymarketid_2,city1,city2,cur_passengers,cur_fare,ly_fare,ly_passengers,amount_change,percent_change,amount_change_pax,percent_change_pax
"2,018",4,"31,136","32,211","Jacksonville, FL","Las Vegas, NV",28090,221.39,281.91,17630,-60.52,-0.2147,10460,0.5933
"2,018",4,"31,453","33,044","Houston, TX","Louisville, KY",31010,190.68,309.54,16090,-118.85,-0.384,14920,0.9273
"2,018",4,"31,453","33,192","Houston, TX","Sacramento, CA",40120,250.28,315.06,28840,-64.78,-0.2056,11280,0.3911
"2,018",4,"31,454","34,321","Orlando, FL","Portland, ME",19980,170.1,221.55,14930,-51.46,-0.2322,5050,0.3382
"2,018",4,"31,454","34,524","Orlando, FL","Richmond, VA",48870,146.66,185.4,38970,-38.74,-0.209,9900,0.254
"2,018",4,"32,457","34,689","San Francisco, CA (Metropolitan Area)","Santa Barbara, CA",23060,218.91,314.34,11950,-95.42,-0.3036,11110,0.9297
"2,018",4,"33,198","34,492","Kansas City, MO","Raleigh/Durham, NC",26270,181.1,241.12,18920,-60.03,-0.249,7350,0.3885
"2,018",4,"33,342","30,559","Milwaukee, WI","Seattle, WA",31120,201.23,255.43,21230,-54.2,-0.2122,9890,0.4658
"2,018",4,"33,342","33,570","Milwaukee, WI","San Diego, CA",25380,197.12,276.97,15670,-79.85,-0.2883,9710,0.6197
"2,018",4,"34,492","33,214","Raleigh/Durham, NC","San Antonio, TX",20570,189.22,264.79,14090,-75.57,-0.2854,6480,0.4599
"2,018",3,"30,140","30,325","Albuquerque, NM","Denver, CO",45280,150.38,189.22,34720,-38.84,-0.2052,10560,0.3042
"2,018",3,"30,140","31,454","Albuquerque, NM","Orlando, FL",18590,195.93,259.49,13370,-63.56,-0.2449,5220,0.3904
"2,018",3,"30,325","31,136","Denver, CO","Jacksonville, FL",40000,194.76,256.47,24570,-61.71,-0.2406,15430,0.628
"2,018",3,"30,325","33,044","Denver, CO","Louisville, KY",27870,178.97,233.31,19790,-54.33,-0.2329,8080,0.4083
"2,018",3,"30,325","33,728","Denver, CO","Pensacola, FL",22740,177.91,257.98,11310,-80.08,-0.3104,11430,1.0106
"2,018",3,"30,325","34,321","Denver, CO","Portland, ME",24830,213.73,287.89,13810,-74.16,-0.2576,11020,0.798
"2,018",3,"30,325","35,096","Denver, CO","Syracuse, NY",19300,231.15,322.04,10980,-90.9,-0.2822,8320,0.7577
"2,018",3,"30,397","30,693","Atlanta, GA (Metropolitan Area)","Nashville, TN",39290,180.15,298.97,22020,-118.82,-0.3974,17270,0.7843
"2,018",3,"30,423","31,066","Austin, TX","Columbus, OH",21000,171.87,246.78,14350,-74.91,-0.3036,6650,0.4634
"2,018",3,"30,423","31,650","Austin, TX","Minneapolis/St. Paul, MN",50030,199.43,250.07,38480,-50.64,-0.2025,11550,0.3002
"2,018",3,"30,423","33,195","Austin, TX","Tampa, FL (Metropolitan Area)",33670,171.81,222.13,23590,-50.32,-0.2265,10080,0.4273
"2,018",3,"30,423","33,495","Austin, TX","New Orleans, LA",37700,156.05,197.11,26610,-41.05,-0.2083,11090,0.4168
"2,018",3,"30,423","34,492","Austin, TX","Raleigh/Durham, NC",29880,189.35,239.21,24800,-49.86,-0.2084,5080,0.2048
"2,018",3,"30,599","30,325","Birmingham, AL","Denver, CO",23020,222.86,313.19,12310,-90.34,-0.2884,10710,0.87
"2,018",3,"30,647","33,342","Cleveland, OH (Metropolitan Area)","Milwaukee, WI",25680,122.59,262.74,9960,-140.15,-0.5334,15720,1.5783
"2,018",3,"30,721","31,650","Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",207970,164.85,242.23,156440,-77.37,-0.3194,51530,0.3294
"2,018",3,"30,792","30,325","Buffalo, NY","Denver, CO",28110,201.6,263.75,21490,-62.15,-0.2356,6620,0.308
"2,018",3,"30,977","30,615","Chicago, IL","El Paso, TX",31290,194.04,268.64,21630,-74.59,-0.2777,9660,0.4466
"2,018",3,"30,977","31,136","Chicago, IL","Jacksonville, FL",63660,200.69,255.63,42400,-54.93,-0.2149,21260,0.5014
"2,018",3,"30,977","34,321","Chicago, IL","Portland, ME",25260,264.04,339.11,13310,-75.07,-0.2214,11950,0.8978
"2,018",3,"30,977","34,685","Chicago, IL","Savannah, GA",22680,219.73,312.88,12960,-93.15,-0.2977,9720,0.75
"2,018",3,"30,994","30,325","Charleston, SC","Denver, CO",29740,193.21,267.49,18240,-74.27,-0.2777,11500,0.6305
"2,018",3,"30,994","30,977","Charleston, SC","Chicago, IL",67240,165.53,215.73,45800,-50.21,-0.2327,21440,0.4681
"2,018",3,"31,066","31,453","Columbus, OH","Houston, TX",32780,256.75,321.66,22000,-64.91,-0.2018,10780,0.49
"2,018",3,"31,136","32,211","Jacksonville, FL","Las Vegas, NV",24920,212.31,275.55,17550,-63.24,-0.2295,7370,0.4199
"2,018",3,"31,136","34,100","Jacksonville, FL","Philadelphia, PA",36300,227.02,289.12,22860,-62.1,-0.2148,13440,0.5879
"2,018",3,"31,295","33,570","Detroit, MI","San Diego, CA",76180,225.95,292.25,53930,-66.3,-0.2269,22250,0.4126
"2,018",3,"31,453","33,044","Houston, TX","Louisville, KY",20080,242.4,318.25,10510,-75.85,-0.2383,9570,0.9106
"2,018",3,"31,453","33,192","Houston, TX","Sacramento, CA",34540,250.73,317.07,23830,-66.35,-0.2092,10710,0.4494
"2,018",3,"31,453","33,342","Houston, TX","Milwaukee, WI",33070,200.85,252.46,16690,-51.61,-0.2044,16380,0.9814
"2,018",3,"31,454","34,653","Orlando, FL","Tulsa, OK",18900,165.36,215.3,10950,-49.94,-0.232,7950,0.726
"2,018",3,"31,714","34,100","Fort Myers, FL","Philadelphia, PA",43660,164.52,233.97,24310,-69.46,-0.2968,19350,0.796
"2,018",3,"32,211","33,044","Las Vegas, NV","Louisville, KY",27890,194.41,253.07,18630,-58.66,-0.2318,9260,0.497
"2,018",3,"32,211","33,316","Las Vegas, NV","Omaha, NE",42050,156.77,207.2,31070,-50.42,-0.2434,10980,0.3534
"2,018",3,"32,457","34,689","San Francisco, CA (Metropolitan Area)","Santa Barbara, CA",20370,229.55,320.13,9930,-90.59,-0.283,10440,1.0514
"2,018",3,"33,198","34,492","Kansas City, MO","Raleigh/Durham, NC",28950,157.72,235.93,18980,-78.21,-0.3315,9970,0.5253
"2,018",3,"33,214","33,195","San Antonio, TX","Tampa, FL (Metropolitan Area)",23850,197.92,251.99,19290,-54.07,-0.2146,4560,0.2364
"2,018",3,"33,214","33,570","San Antonio, TX","San Diego, CA",40220,206.53,268.1,33490,-61.58,-0.2297,6730,0.201
"2,018",3,"33,342","34,492","Milwaukee, WI","Raleigh/Durham, NC",18530,143.96,230.65,11730,-86.69,-0.3758,6800,0.5797
"2,018",3,"33,851","33,570","Oklahoma City, OK","San Diego, CA",19540,183.17,250.72,13120,-67.54,-0.2694,6420,0.4893
"2,018",3,"34,492","33,214","Raleigh/Durham, NC","San Antonio, TX",21410,175.32,272.85,12360,-97.53,-0.3575,9050,0.7322
"2,018",2,"30,140","30,325","Albuquerque, NM","Denver, CO",47010,136.09,188.82,35090,-52.73,-0.2792,11920,0.3397
"2,018",2,"30,189","30,852","Colorado Springs, CO","Washington, DC (Metropolitan Area)",23570,255.19,328.22,16870,-73.03,-0.2225,6700,0.3972
"2,018",2,"30,325","31,136","Denver, CO","Jacksonville, FL",39560,210.37,270.84,25980,-60.47,-0.2233,13580,0.5227
"2,018",2,"30,325","31,986","Denver, CO","Grand Rapids, MI",30730,206.65,261.52,18850,-54.86,-0.2098,11880,0.6302
"2,018",2,"30,325","33,044","Denver, CO","Louisville, KY",21550,199.66,267.89,15500,-68.23,-0.2547,6050,0.3903
"2,018",2,"30,325","33,728","Denver, CO","Pensacola, FL",21330,190.49,262.13,11720,-71.65,-0.2733,9610,0.82
"2,018",2,"30,423","30,466","Austin, TX","Phoenix, AZ",77720,184.68,233.62,61690,-48.94,-0.2095,16030,0.2598
"2,018",2,"30,423","31,066","Austin, TX","Columbus, OH",20690,195.8,280.06,14150,-84.26,-0.3009,6540,0.4622
"2,018",2,"30,423","33,192","Austin, TX","Sacramento, CA",29300,216.34,271.21,19270,-54.87,-0.2023,10030,0.5205
"2,018",2,"30,599","30,325","Birmingham, AL","Denver, CO",20610,222.78,325.7,11060,-102.92,-0.316,9550,0.8635
"2,018",2,"30,647","33,342","Cleveland, OH (Metropolitan Area)","Milwaukee, WI",27230,115.64,276.68,10280,-161.03,-0.582,16950,1.6488
"2,018",2,"30,721","30,198","Boston, MA (Metropolitan Area)","Pittsburgh, PA",105480,143.95,205.55,92090,-61.6,-0.2997,13390,0.1454
"2,018",2,"30,721","31,650","Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",168190,178.71,261.34,135340,-82.63,-0.3162,32850,0.2427
"2,018",2,"30,792","30,325","Buffalo, NY","Denver, CO",21450,197.88,260.51,15290,-62.63,-0.2404,6160,0.4029
"2,018",2,"30,977","30,559","Chicago, IL","Seattle, WA",240310,208.07,266.08,198590,-58.01,-0.218,41720,0.2101
"2,018",2,"30,977","30,615","Chicago, IL","El Paso, TX",25060,202.57,274.6,20140,-72.03,-0.2623,4920,0.2443
"2,018",2,"30,994","30,325","Charleston, SC","Denver, CO",29940,201.77,284.29,20670,-82.52,-0.2903,9270,0.4485
"2,018",2,"30,994","30,977","Charleston, SC","Chicago, IL",72190,183.57,230.32,50020,-46.75,-0.203,22170,0.4432
"2,018",2,"31,066","31,453","Columbus, OH","Houston, TX",35190,265.94,337.1,23820,-71.16,-0.2111,11370,0.4773
"2,018",2,"31,136","34,100","Jacksonville, FL","Philadelphia, PA",40600,220.98,292.65,29430,-71.67,-0.2449,11170,0.3795
"2,018",2,"31,295","31,453","Detroit, MI","Houston, TX",86160,197.35,247.67,71480,-50.32,-0.2032,14680,0.2054
"2,018",2,"31,295","33,570","Detroit, MI","San Diego, CA",65600,248.7,312.41,48180,-63.71,-0.2039,17420,0.3616
"2,018",2,"31,453","31,650","Houston, TX","Minneapolis/St. Paul, MN",74410,211.14,264.88,57310,-53.74,-0.2029,17100,0.2984
"2,018",2,"31,453","33,342","Houston, TX","Milwaukee, WI",34340,201.81,265.38,18190,-63.57,-0.2396,16150,0.8878
"2,018",2,"31,454","34,653","Orlando, FL","Tulsa, OK",20500,185.44,263.14,13570,-77.7,-0.2953,6930,0.5107
"2,018",2,"31,650","33,570","Minneapolis/St. Paul, MN","San Diego, CA",82700,205.7,265.29,66550,-59.58,-0.2246,16150,0.2427
"2,018",2,"31,703","33,667","New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",48070,213.68,270.59,35810,-56.91,-0.2103,12260,0.3424
"2,018",2,"31,703","34,524","New York City, NY (Metropolitan Area)","Richmond, VA",62670,244.06,346.09,37970,-102.03,-0.2948,24700,0.6505
"2,018",2,"32,211","33,044","Las Vegas, NV","Louisville, KY",28870,201.69,272.2,20580,-70.51,-0.259,8290,0.4028
"2,018",2,"32,211","33,244","Las Vegas, NV","Memphis, TN",33580,171.27,217.18,27780,-45.91,-0.2114,5800,0.2088
"2,018",2,"32,211","33,316","Las Vegas, NV","Omaha, NE",49620,165.99,227.68,36520,-61.69,-0.271,13100,0.3587
"2,018",2,"32,211","34,492","Las Vegas, NV","Raleigh/Durham, NC",62850,197.49,299.83,42210,-102.35,-0.3414,20640,0.489
"2,018",2,"32,337","32,457","Indianapolis, IN","San Francisco, CA (Metropolitan Area)",72460,241.76,320.96,51280,-79.2,-0.2468,21180,0.413
"2,018",2,"32,457","34,689","San Francisco, CA (Metropolitan Area)","Santa Barbara, CA",20540,225.06,355.07,8200,-130.01,-0.3662,12340,1.5049
"2,018",2,"32,467","31,454","Miami, FL (Metropolitan Area)","Orlando, FL",67540,119.7,149.99,44520,-30.3,-0.202,23020,0.5171
"2,018",2,"33,198","33,570","Kansas City, MO","San Diego, CA",48200,192.28,264.68,32190,-72.4,-0.2736,16010,0.4974
"2,018",2,"33,198","34,492","Kansas City, MO","Raleigh/Durham, NC",30710,171.17,248.47,19890,-77.3,-0.3111,10820,0.544
"2,018",2,"33,342","30,693","Milwaukee, WI","Nashville, TN",36090,135.0,232.47,9370,-97.48,-0.4193,26720,2.8516
"2,018",2,"33,851","31,454","Oklahoma City, OK","Orlando, FL",27880,181.67,241.2,19620,-59.52,-0.2468,8260,0.421
"2,018",1,"30,140","30,325","Albuquerque, NM","Denver, CO",34690,130.49,184.71,32440,-54.22,-0.2936,2250,0.0694
"2,018",1,"30,140","30,466","Albuquerque, NM","Phoenix, AZ",69190,132.5,177.48,56130,-44.98,-0.2534,13060,0.2327
"2,018",1,"30,140","32,457","Albuquerque, NM","San Francisco, CA (Metropolitan Area)",51920,178.91,232.83,43320,-53.93,-0.2316,8600,0.1985
"2,018",1,"30,140","32,575","Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",82710,149.12,186.73,68330,-37.61,-0.2014,14380,0.2104
"2,018",1,"30,140","33,570","Albuquerque, NM","San Diego, CA",32080,135.27,179.06,25360,-43.79,-0.2445,6720,0.265
"2,018",1,"30,189","30,194","Colorado Springs, CO","Dallas/Fort Worth, TX",24210,156.86,198.42,16510,-41.56,-0.2094,7700,0.4664
"2,018",1,"30,325","31,136","Denver, CO","Jacksonville, FL",33610,210.83,274.74,23770,-63.92,-0.2326,9840,0.414
"2,018",1,"30,325","33,851","Denver, CO","Oklahoma City, OK",42660,144.86,184.42,36090,-39.56,-0.2145,6570,0.182
"2,018",1,"30,325","34,262","Denver, CO","Palm Springs, CA",19420,205.56,294.52,14840,-88.95,-0.302,4580,0.3086
"2,018",1,"30,397","30,423","Atlanta, GA (Metropolitan Area)","Austin, TX",80190,187.2,239.62,66920,-52.42,-0.2187,13270,0.1983
"2,018",1,"30,397","30,721","Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",207630,144.63,182.31,191870,-37.68,-0.2067,15760,0.0821
"2,018",1,"30,423","30,466","Austin, TX","Phoenix, AZ",71250,186.52,248.82,61160,-62.3,-0.2504,10090,0.165
"2,018",1,"30,423","30,977","Austin, TX","Chicago, IL",117510,209.17,271.97,87800,-62.8,-0.2309,29710,0.3384
"2,018",1,"30,423","32,337","Austin, TX","Indianapolis, IN",19540,196.59,252.19,15460,-55.6,-0.2205,4080,0.2639
"2,018",1,"30,423","33,495","Austin, TX","New Orleans, LA",39650,167.34,217.62,28200,-50.28,-0.2311,11450,0.406
"2,018",1,"30,423","33,570","Austin, TX","San Diego, CA",51270,193.2,275.96,37260,-82.76,-0.2999,14010,0.376
"2,018",1,"30,466","33,195","Phoenix, AZ","Tampa, FL (Metropolitan Area)",62040,221.36,295.07,50910,-73.7,-0.2498,11130,0.2186
"2,018",1,"30,529","31,453","Hartford, CT","Houston, TX",15890,268.66,341.06,14240,-72.4,-0.2123,1650,0.1159
"2,018",1,"30,647","30,852","Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",57390,163.43,223.45,49550,-60.02,-0.2686,7840,0.1582
"2,018",1,"30,647","33,342","Cleveland, OH (Metropolitan Area)","Milwaukee, WI",19400,118.49,268.41,9720,-149.93,-0.5586,9680,0.9959
"2,018",1,"30,647","33,495","Cleveland, OH (Metropolitan Area)","New Orleans, LA",23480,169.13,222.69,16690,-53.56,-0.2405,6790,0.4068
"2,018",1,"30,977","33,105","Chicago, IL","Cincinnati, OH",68630,133.35,222.91,42350,-89.56,-0.4018,26280,0.6205
"2,018",1,"31,066","33,495","Columbus, OH","New Orleans, LA",18730,174.4,228.61,13480,-54.21,-0.2371,5250,0.3895
"2,018",1,"31,123","33,195","St. Louis, MO","Tampa, FL (Metropolitan Area)",48450,179.17,249.38,36660,-70.2,-0.2815,11790,0.3216
"2,018",1,"31,295","30,693","Detroit, MI","Nashville, TN",58530,194.38,243.15,50530,-48.77,-0.2006,8000,0.1583
"2,018",1,"31,295","31,453","Detroit, MI","Houston, TX",72510,190.14,270.81,63410,-80.67,-0.2979,9100,0.1435
"2,018",1,"31,454","30,466","Orlando, FL","Phoenix, AZ",101600,200.12,277.5,75020,-77.38,-0.2788,26580,0.3543
"2,018",1,"31,454","34,653","Orlando, FL","Tulsa, OK",14900,217.74,278.3,12520,-60.56,-0.2176,2380,0.1901
"2,018",1,"31,703","33,667","New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",30930,212.39,280.77,23670,-68.38,-0.2435,7260,0.3067
"2,018",1,"31,703","34,524","New York City, NY (Metropolitan Area)","Richmond, VA",44280,261.18,347.83,31940,-86.64,-0.2491,12340,0.3864
"2,018",1,"32,211","33,044","Las Vegas, NV","Louisville, KY",25540,197.65,248.21,21810,-50.55,-0.2037,3730,0.171
"2,018",1,"32,211","33,244","Las Vegas, NV","Memphis, TN",28690,165.17,228.51,22320,-63.34,-0.2772,6370,0.2854
"2,018",1,"32,211","33,485","Las Vegas, NV","Madison, WI",15070,172.17,255.57,9970,-83.4,-0.3263,5100,0.5115
"2,018",1,"32,211","34,492","Las Vegas, NV","Raleigh/Durham, NC",53970,198.84,291.05,40080,-92.21,-0.3168,13890,0.3466
"2,018",1,"32,337","30,559","Indianapolis, IN","Seattle, WA",24040,224.62,281.41,16030,-56.79,-0.2018,8010,0.4997
"2,018",1,"32,337","32,457","Indianapolis, IN","San Francisco, CA (Metropolitan Area)",49620,236.92,330.58,35940,-93.66,-0.2833,13680,0.3806
"2,018",1,"33,105","30,852","Cincinnati, OH","Washington, DC (Metropolitan Area)",72710,133.39,205.83,46260,-72.45,-0.352,26450,0.5718
"2,018",1,"33,105","31,703","Cincinnati, OH","New York City, NY (Metropolitan Area)",95900,187.25,278.54,70150,-91.29,-0.3278,25750,0.3671
"2,018",1,"33,192","33,570","Sacramento, CA","San Diego, CA",187370,121.64,159.69,146600,-38.05,-0.2383,40770,0.2781
"2,018",1,"33,198","33,570","Kansas City, MO","San Diego, CA",40810,190.08,251.66,31470,-61.58,-0.2447,9340,0.2968
"2,018",1,"33,342","30,693","Milwaukee, WI","Nashville, TN",29090,118.63,237.35,6640,-118.72,-0.5002,22450,3.381
"2,018",1,"33,342","33,195","Milwaukee, WI","Tampa, FL (Metropolitan Area)",67100,160.0,200.7,45930,-40.7,-0.2028,21170,0.4609
"2,018",1,"33,495","33,195","New Orleans, LA","Tampa, FL (Metropolitan Area)",54650,139.67,186.85,41490,-47.19,-0.2526,13160,0.3172
"2,018",1,"33,495","33,214","New Orleans, LA","San Antonio, TX",26460,162.96,207.24,20600,-44.28,-0.2137,5860,0.2845
"2,018",1,"33,570","31,123","San Diego, CA","St. Louis, MO",40140,206.38,268.69,31780,-62.3,-0.2319,8360,0.2631
"2,018",1,"33,570","33,195","San Diego, CA","Tampa, FL (Metropolitan Area)",32680,243.0,305.45,24100,-62.45,-0.2044,8580,0.356
"2,018",1,"33,851","31,454","Oklahoma City, OK","Orlando, FL",24410,193.31,259.47,17990,-66.16,-0.255,6420,0.3569
"2,017",4,"30,189","32,575","Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",17550,190.24,258.01,12150,-67.77,-0.2627,5400,0.4444
"2,017",4,"30,194","30,198","Dallas/Fort Worth, TX","Pittsburgh, PA",70700,190.18,241.24,57710,-51.06,-0.2117,12990,0.2251
"2,017",4,"30,397","30,721","Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",311270,144.32,190.33,251210,-46.02,-0.2418,60060,0.2391
"2,017",4,"30,423","30,466","Austin, TX","Phoenix, AZ",77010,181.29,232.31,66160,-51.02,-0.2196,10850,0.164
"2,017",4,"30,423","30,647","Austin, TX","Cleveland, OH (Metropolitan Area)",20590,205.67,264.02,15160,-58.35,-0.221,5430,0.3582
"2,017",4,"30,423","32,337","Austin, TX","Indianapolis, IN",23970,191.45,272.82,15400,-81.37,-0.2983,8570,0.5565
"2,017",4,"30,423","33,198","Austin, TX","Kansas City, MO",25500,190.85,241.99,17930,-51.14,-0.2113,7570,0.4222
"2,017",4,"30,423","33,495","Austin, TX","New Orleans, LA",38150,163.73,213.61,29570,-49.88,-0.2335,8580,0.2902
"2,017",4,"30,423","33,570","Austin, TX","San Diego, CA",60560,183.63,253.79,40340,-70.16,-0.2764,20220,0.5012
"2,017",4,"30,423","34,057","Austin, TX","Portland, OR",41520,190.65,255.47,32490,-64.82,-0.2537,9030,0.2779
"2,017",4,"30,431","31,703","Asheville, NC","New York City, NY (Metropolitan Area)",29310,167.55,221.79,15020,-54.24,-0.2446,14290,0.9514
"2,017",4,"30,466","33,214","Phoenix, AZ","San Antonio, TX",58440,185.01,238.7,44040,-53.69,-0.2249,14400,0.327
"2,017",4,"30,647","30,852","Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",65380,159.83,215.1,61100,-55.28,-0.257,4280,0.07
"2,017",4,"30,647","33,342","Cleveland, OH (Metropolitan Area)","Milwaukee, WI",18500,156.37,267.3,10080,-110.93,-0.415,8420,0.8353
"2,017",4,"30,647","33,495","Cleveland, OH (Metropolitan Area)","New Orleans, LA",19510,183.25,236.22,16150,-52.96,-0.2242,3360,0.208
"2,017",4,"30,977","33,105","Chicago, IL","Cincinnati, OH",78990,133.2,229.98,41960,-96.78,-0.4208,37030,0.8825
"2,017",4,"31,123","33,195","St. Louis, MO","Tampa, FL (Metropolitan Area)",44100,184.6,233.47,36540,-48.87,-0.2093,7560,0.2069
"2,017",4,"31,703","34,524","New York City, NY (Metropolitan Area)","Richmond, VA",61840,244.6,308.97,42120,-64.37,-0.2083,19720,0.4682
"2,017",4,"32,211","33,244","Las Vegas, NV","Memphis, TN",30900,167.78,211.46,23180,-43.68,-0.2066,7720,0.333
"2,017",4,"32,211","34,492","Las Vegas, NV","Raleigh/Durham, NC",53220,192.76,270.64,39350,-77.87,-0.2877,13870,0.3525
"2,017",4,"32,467","31,454","Miami, FL (Metropolitan Area)","Orlando, FL",64520,117.02,148.14,43360,-31.12,-0.2101,21160,0.488
"2,017",4,"33,105","30,852","Cincinnati, OH","Washington, DC (Metropolitan Area)",85770,130.84,198.43,54590,-67.59,-0.3406,31180,0.5712
"2,017",4,"33,105","31,703","Cincinnati, OH","New York City, NY (Metropolitan Area)",128720,185.86,255.15,96990,-69.3,-0.2716,31730,0.3272
"2,017",4,"33,105","33,570","Cincinnati, OH","San Diego, CA",17950,245.09,308.69,11110,-63.6,-0.206,6840,0.6157
"2,017",4,"33,192","33,570","Sacramento, CA","San Diego, CA",196130,122.83,159.28,154430,-36.45,-0.2288,41700,0.27
"2,017",4,"33,342","30,693","Milwaukee, WI","Nashville, TN",23380,126.13,222.22,8370,-96.09,-0.4324,15010,1.7933
"2,017",4,"33,495","34,492","New Orleans, LA","Raleigh/Durham, NC",26270,188.81,236.05,19300,-47.24,-0.2001,6970,0.3611
"2,017",4,"33,851","31,454","Oklahoma City, OK","Orlando, FL",29690,196.94,252.46,20310,-55.51,-0.2199,9380,0.4618
"2,017",4,"35,412","31,703","Knoxville, TN","New York City, NY (Metropolitan Area)",45270,171.96,267.13,24360,-95.16,-0.3562,20910,0.8584
"2,017",3,"30,158","32,467","Atlantic City, NJ","Miami, FL (Metropolitan Area)",36360,76.19,97.28,36550,-21.09,-0.2168,-190,-0.0052
"2,017",3,"30,189","30,852","Colorado Springs, CO","Washington, DC (Metropolitan Area)",28500,202.84,311.64,17380,-108.8,-0.3491,11120,0.6398
"2,017",3,"30,189","31,454","Colorado Springs, CO","Orlando, FL",17860,117.81,251.28,4430,-133.47,-0.5312,13430,3.0316
"2,017",3,"30,189","32,575","Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",19710,182.94,269.44,13450,-86.49,-0.321,6260,0.4654
"2,017",3,"30,194","30,198","Dallas/Fort Worth, TX","Pittsburgh, PA",68740,173.43,234.78,56320,-61.35,-0.2613,12420,0.2205
"2,017",3,"30,194","33,851","Dallas/Fort Worth, TX","Oklahoma City, OK",23210,155.89,197.46,18360,-41.57,-0.2105,4850,0.2642
"2,017",3,"30,194","34,653","Dallas/Fort Worth, TX","Tulsa, OK",38730,140.1,180.18,34760,-40.08,-0.2224,3970,0.1142
"2,017",3,"30,325","33,485","Denver, CO","Madison, WI",31130,161.0,217.97,22300,-56.97,-0.2614,8830,0.396
"2,017",3,"30,325","33,495","Denver, CO","New Orleans, LA",69710,155.24,194.4,58020,-39.16,-0.2014,11690,0.2015
"2,017",3,"30,325","34,614","Denver, CO","Salt Lake City, UT",142520,126.01,160.7,120450,-34.69,-0.2159,22070,0.1832
"2,017",3,"30,397","30,423","Atlanta, GA (Metropolitan Area)","Austin, TX",83590,161.98,207.04,71270,-45.06,-0.2176,12320,0.1729
"2,017",3,"30,397","30,721","Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",315990,150.88,222.48,250310,-71.6,-0.3218,65680,0.2624
